plate_barcode,well_description,image_description,object_description,pattern_description,AreaShape_compactness
110000106828,A03,6,136,Cells,2.13342819096484
110000106828,A03,6,260,Cells,1.32069266192527
110000106828,A03,6,551,Cells,1.26232130090599
110000106828,A03,6,427,Cells,1.40607546970161
110000106828,A03,6,240,Cells,1.26157225278244
110000106828,A03,6,631,Cells,1.41100404982771
110000106828,A03,6,766,Cells,1.08945173848314
110000106828,A03,6,176,Cells,1.01273118405361
110000106828,A03,6,660,Cells,1.24743387323302
110000106828,A03,6,598,Cells,1.27275563209374
110000106828,A03,6,101,Cells,1.29006593015517
110000106828,A03,6,170,Cells,1.16314070539302
110000106828,A03,6,695,Cells,1.22785386837273
110000106828,A03,6,162,Cells,1.20467845191426
110000106828,A03,6,465,Cells,1.0731124435844
110000106828,A03,6,609,Cells,1.02823514452709
110000106828,A03,6,687,Cells,1.37814083547707
110000106828,A03,6,268,Cells,1.3505322093351
110000106828,A03,6,73,Cells,1.03087380023512
110000106828,A03,6,326,Cells,1.49541616763299
110000106828,A03,6,66,Cells,1.13467316197432
110000106828,A03,6,192,Cells,1.69509895494379
110000106828,A03,6,302,Cells,1.20082328954454
110000106828,A03,6,552,Cells,1.48286305660212
110000106828,A03,6,414,Cells,1.34740747013072
110000106828,A03,6,132,Cells,1.23385487140351
110000106828,A03,6,163,Cells,1.22921002279195
110000106828,A03,6,748,Cells,1.46319343008422
110000106828,A03,6,90,Cells,1.8008072898949
110000106828,A03,6,388,Cells,1.31545498728495
110000106828,A03,6,518,Cells,1.11285764581057
110000106828,A03,6,148,Cells,1.12745957362675
110000106828,A03,6,434,Cells,1.16414964289318
110000106828,A03,6,70,Cells,1.2213624869183
110000106828,A03,6,344,Cells,1.12298553556786
110000106828,A03,6,282,Cells,1.38671883603998
110000106828,A03,6,503,Cells,1.16787429409596
110000106828,A03,6,380,Cells,1.0639270749073
110000106828,A03,6,371,Cells,1.23880394428238
110000106828,A03,6,223,Cells,1.50274028102412
110000106828,A03,6,765,Cells,1.02882672319456
110000106828,A03,6,449,Cells,1.89634591898564
110000106828,A03,6,316,Cells,1.12600277410112
110000106828,A03,6,554,Cells,1.30820083071244
110000106828,A03,6,659,Cells,1.10328600022602
110000106828,A03,6,278,Cells,1.53921508239251
110000106828,A03,6,739,Cells,1.42444883301839
110000106828,A03,6,658,Cells,1.14396609069325
110000106828,A03,6,545,Cells,1.14206119495526
110000106828,A03,6,242,Cells,1.59445502127313
110000106828,A03,6,354,Cells,1.5322684677681
110000106828,A03,6,261,Cells,1.06451410519881
110000106828,A03,6,32,Cells,2.47126423882384
110000106828,A03,6,717,Cells,1.16185223670969
110000106828,A03,6,553,Cells,1.18889973493426
110000106828,A03,6,239,Cells,1.08266408134366
110000106828,A03,6,361,Cells,1.52257761496616
110000106828,A03,6,401,Cells,1.21703551516666
110000106828,A03,6,246,Cells,1.09619089886414
110000106828,A03,6,754,Cells,1.25390772161879
110000106828,A03,6,190,Cells,1.32100223526425
110000106828,A03,6,435,Cells,1.3382124301523
110000106828,A03,6,355,Cells,1.06371425214042
110000106828,A03,6,419,Cells,1.2320717282144
110000106828,A03,6,207,Cells,1.30449599642153
110000106828,A03,6,722,Cells,1.29348055767102
110000106828,A03,6,321,Cells,1.19548809420968
110000106828,A03,6,521,Cells,1.09932928559848
110000106828,A03,6,87,Cells,1.0906651654662
110000106828,A03,6,169,Cells,1.47935376132895
110000106828,A03,6,495,Cells,1.09179493660596
110000106828,A03,6,12,Cells,1.0565771170146
110000106828,A03,6,698,Cells,1.26529892379293
110000106828,A03,6,726,Cells,1.48527233113276
110000106828,A03,6,566,Cells,1.09510881789253
110000106828,A03,6,750,Cells,1.21013042097418
110000106828,A03,6,296,Cells,1.18958076564415
110000106828,A03,6,40,Cells,1.09063661215075
110000106828,A03,6,498,Cells,1.2239281789533
110000106828,A03,6,193,Cells,1.4121086136837
110000106828,A03,6,704,Cells,1.24977644102722
110000106828,A03,6,547,Cells,1.10432075565663
110000106828,A03,6,536,Cells,1.33142282674878
110000106828,A03,6,180,Cells,1.38080021449991
110000106828,A03,6,719,Cells,1.33376488593361
110000106828,A03,6,573,Cells,1.20696210596867
110000106828,A03,6,1,Cells,1.17301737591085
110000106828,A03,6,248,Cells,1.2122790984123
110000106828,A03,6,317,Cells,1.20256248167754
110000106828,A03,6,124,Cells,1.64704418748111
110000106828,A03,6,338,Cells,1.36494550166485
110000106828,A03,6,669,Cells,1.32853193492163
110000106828,A03,6,705,Cells,1.23543468279652
110000106828,A03,6,538,Cells,1.04809389655388
110000106828,A03,6,294,Cells,1.16226226143085
110000106828,A03,6,29,Cells,1.55294857702562
110000106828,A03,6,143,Cells,1.22635030660842
110000106828,A03,6,111,Cells,1.43198295322943
110000106828,A03,6,676,Cells,1.2740633291258
110000106828,A03,6,415,Cells,1.35603514192865
110000106828,A03,6,707,Cells,1.06715712716643
110000106828,A03,6,618,Cells,2.0759425068755
110000106828,A03,6,91,Cells,1.33716625825418
110000106828,A03,6,60,Cells,1.08522943419847
110000106828,A03,6,645,Cells,1.28870130886092
110000106828,A03,6,319,Cells,1.23286378480998
110000106828,A03,6,122,Cells,1.10858048390102
110000106828,A03,6,59,Cells,1.63448760202765
110000106828,A03,6,562,Cells,1.10549077245652
110000106828,A03,6,513,Cells,1.0973814833133
110000106828,A03,6,20,Cells,1.16014178470321
110000106828,A03,6,173,Cells,1.14737229706961
110000106828,A03,6,665,Cells,1.47543992712823
110000106828,A03,6,570,Cells,1.17044812461205
110000106828,A03,6,694,Cells,1.35476571373735
110000106828,A03,6,301,Cells,1.25506587442072
110000106828,A03,6,492,Cells,1.66090464272622
110000106828,A03,6,451,Cells,1.06968377579844
110000106828,A03,6,25,Cells,1.44883896783542
110000106828,A03,6,186,Cells,1.21639150569311
110000106828,A03,6,199,Cells,1.17160876907649
110000106828,A03,6,304,Cells,1.11225939494864
110000106828,A03,6,584,Cells,1.06081223755892
110000106828,A03,6,197,Cells,1.1790136679856
110000106828,A03,6,596,Cells,1.15989899752606
110000106828,A03,6,307,Cells,1.12594960519145
110000106828,A03,6,21,Cells,1.05487140682131
110000106828,A03,6,737,Cells,1.12031071047353
110000106828,A03,6,212,Cells,1.06882884253994
110000106828,A03,6,529,Cells,1.08285350472492
110000106828,A03,6,279,Cells,1.53155749164924
110000106828,A03,6,655,Cells,1.46116352518746
110000106828,A03,6,509,Cells,1.35792463716728
110000106828,A03,6,94,Cells,1.16423502335554
110000106828,A03,6,408,Cells,1.22634865346829
110000106828,A03,6,58,Cells,1.16479527185802
110000106828,A03,6,336,Cells,1.32576823367921
110000106828,A03,6,286,Cells,1.20498997074452
110000106828,A03,6,183,Cells,1.29417613961159
110000106828,A03,6,474,Cells,1.49138985397888
110000106828,A03,6,745,Cells,1.32597147492388
110000106828,A03,6,227,Cells,1.28239833123597
110000106828,A03,6,486,Cells,1.7438025749239
110000106828,A03,6,332,Cells,1.26911544846288
110000106828,A03,6,463,Cells,1.27393374184344
110000106828,A03,6,756,Cells,1.29676585109968
110000106828,A03,6,76,Cells,1.15576636812081
110000106828,A03,6,221,Cells,1.4794691644907
110000106828,A03,6,712,Cells,1.18968110129326
110000106828,A03,6,462,Cells,1.18287430572272
110000106828,A03,6,407,Cells,1.51865392929219
110000106828,A03,6,370,Cells,1.33235344928038
110000106828,A03,6,165,Cells,2.2841315824721
110000106828,A03,6,267,Cells,1.15264751366362
110000106828,A03,6,251,Cells,1.18358409998067
110000106828,A03,6,387,Cells,1.0579098856642
110000106828,A03,6,417,Cells,1.14806611885287
110000106828,A03,6,632,Cells,3.07838603155315
110000106828,A03,6,174,Cells,1.08182746033331
110000106828,A03,6,646,Cells,1.27303220174907
110000106828,A03,6,276,Cells,1.66800751196447
110000106828,A03,6,373,Cells,1.19700392847318
110000106828,A03,6,229,Cells,1.50851634425579
110000106828,A03,6,285,Cells,1.84821832523431
110000106828,A03,6,604,Cells,1.16570876340651
110000106828,A03,6,633,Cells,1.15271285053402
110000106828,A03,6,395,Cells,1.16368952395945
110000106828,A03,6,389,Cells,1.73267976743738
110000106828,A03,6,184,Cells,1.37112135578374
110000106828,A03,6,651,Cells,1.31661924394057
110000106828,A03,6,311,Cells,1.16337637842986
110000106828,A03,6,464,Cells,1.36014669295465
110000106828,A03,6,452,Cells,1.05377592760516
110000106828,A03,6,437,Cells,1.61288094130327
110000106828,A03,6,595,Cells,1.13234208656321
110000106828,A03,6,23,Cells,1.71929666851746
110000106828,A03,6,259,Cells,1.15428534716307
110000106828,A03,6,339,Cells,1.24052149034882
110000106828,A03,6,157,Cells,1.12824632887035
110000106828,A03,6,305,Cells,1.2273625691281
110000106828,A03,6,139,Cells,1.39882861776971
110000106828,A03,6,181,Cells,1.22141881521018
110000106828,A03,6,685,Cells,1.7025243642522
110000106828,A03,6,253,Cells,1.25268150581753
110000106828,A03,6,2,Cells,1.02516361657333
110000106828,A03,6,398,Cells,1.26698462139652
110000106828,A03,6,468,Cells,1.19712565847366
110000106828,A03,6,396,Cells,1.13103028014631
110000106828,A03,6,315,Cells,1.22240797313935
110000106828,A03,6,690,Cells,1.48687613714038
110000106828,A03,6,636,Cells,1.14268922426231
110000106828,A03,6,543,Cells,1.35219485586648
110000106828,A03,6,619,Cells,1.04632713006011
110000106828,A03,6,668,Cells,1.12150635267251
110000106828,A03,6,457,Cells,1.139756831204
110000106828,A03,6,69,Cells,1.34296680018754
110000106828,A03,6,194,Cells,1.37917109187002
110000106828,A03,6,114,Cells,1.1259108813452
110000106828,A03,6,728,Cells,1.36582026999368
110000106828,A03,6,125,Cells,1.4404625189679
110000106828,A03,6,24,Cells,1.20273383563794
110000106828,A03,6,542,Cells,1.28496607422142
110000106828,A03,6,218,Cells,1.32575725367061
110000106828,A03,6,346,Cells,1.13141537411573
110000106828,A03,6,331,Cells,1.45725935566624
110000106828,A03,6,369,Cells,1.5494276813679
110000106828,A03,6,638,Cells,1.04044602316248
110000106828,A03,6,730,Cells,1.30338108678361
110000106828,A03,6,644,Cells,1.15200826213495
110000106828,A03,6,110,Cells,1.42290300368094
110000106828,A03,6,366,Cells,1.05429582420931
110000106828,A03,6,403,Cells,1.25533897042415
110000106828,A03,6,478,Cells,1.28426097900345
110000106828,A03,6,489,Cells,1.20692392520327
110000106828,A03,6,79,Cells,1.08555185243659
110000106828,A03,6,44,Cells,1.18234662437108
110000106828,A03,6,298,Cells,1.23432605311738
110000106828,A03,6,467,Cells,1.21467490822863
110000106828,A03,6,277,Cells,1.14104050176035
110000106828,A03,6,441,Cells,1.27747204702936
110000106828,A03,6,42,Cells,1.19093558734574
110000106828,A03,6,662,Cells,1.45103667032686
110000106828,A03,6,708,Cells,1.05849819047196
110000106828,A03,6,216,Cells,1.45024507557367
110000106828,A03,6,288,Cells,1.34825043718852
110000106828,A03,6,605,Cells,2.1291891900504
110000106828,A03,6,585,Cells,1.11835401190645
110000106828,A03,6,334,Cells,1.08061895525358
110000106828,A03,6,123,Cells,1.06357003009716
110000106828,A03,6,724,Cells,1.49462561733052
110000106828,A03,6,641,Cells,1.23236964800344
110000106828,A03,6,715,Cells,1.04372576028208
110000106828,A03,6,167,Cells,1.2573000545041
110000106828,A03,6,733,Cells,1.469504283078
110000106828,A03,6,716,Cells,1.0309161318655
110000106828,A03,6,688,Cells,1.02417592140767
110000106828,A03,6,475,Cells,1.40731763062244
110000106828,A03,6,386,Cells,1.43600026808482
110000106828,A03,6,189,Cells,1.09182905741289
110000106828,A03,6,558,Cells,1.33793730430826
110000106828,A03,6,152,Cells,1.3586354722686
110000106828,A03,6,374,Cells,1.37075837096662
110000106828,A03,6,623,Cells,1.15408062793095
110000106828,A03,6,284,Cells,1.07880048919127
110000106828,A03,6,172,Cells,1.21710735979387
110000106828,A03,6,634,Cells,1.46091224477201
110000106828,A03,6,287,Cells,1.15054807830361
110000106828,A03,6,228,Cells,1.1661380870313
110000106828,A03,6,603,Cells,1.44334688419124
110000106828,A03,6,762,Cells,1.03273796982648
110000106828,A03,6,400,Cells,1.03223729992434
110000106828,A03,6,100,Cells,1.99599983780791
110000106828,A03,6,409,Cells,1.22173515134934
110000106828,A03,6,351,Cells,1.43763676573148
110000106828,A03,6,320,Cells,1.46911915414192
110000106828,A03,6,510,Cells,1.27637619129737
110000106828,A03,6,46,Cells,1.04526303721458
110000106828,A03,6,357,Cells,1.10422043012439
110000106828,A03,6,289,Cells,1.26843485689305
110000106828,A03,6,151,Cells,1.30198274793353
110000106828,A03,6,213,Cells,1.04088264197586
110000106828,A03,6,725,Cells,1.0578371306339
110000106828,A03,6,358,Cells,1.11571563464946
110000106828,A03,6,516,Cells,1.08407274985242
110000106828,A03,6,672,Cells,1.29757525774455
110000106828,A03,6,356,Cells,1.06230248596036
110000106828,A03,6,682,Cells,1.73305228173694
110000106828,A03,6,405,Cells,1.55239067460153
110000106828,A03,6,115,Cells,2.24089392994573
110000106828,A03,6,459,Cells,1.25252774272315
110000106828,A03,6,54,Cells,2.28139340759215
110000106828,A03,6,359,Cells,1.19666980705057
110000106828,A03,6,168,Cells,1.13303740362147
110000106828,A03,6,613,Cells,1.2716813243873
110000106828,A03,6,520,Cells,1.25187473682851
110000106828,A03,6,531,Cells,1.31354144502058
110000106828,A03,6,22,Cells,1.10806276624709
110000106828,A03,6,684,Cells,1.05599066020903
110000106828,A03,6,699,Cells,1.57993513537028
110000106828,A03,6,171,Cells,1.35300530655073
110000106828,A03,6,563,Cells,1.05504928754517
110000106828,A03,6,525,Cells,1.04875509477922
110000106828,A03,6,627,Cells,1.12038544274274
110000106828,A03,6,753,Cells,1.13949604658013
110000106828,A03,6,103,Cells,1.49129559593594
110000106828,A03,6,643,Cells,1.19615685357587
110000106828,A03,6,432,Cells,1.15538551211699
110000106828,A03,6,692,Cells,1.12873443020798
110000106828,A03,6,271,Cells,1.20568460526712
110000106828,A03,6,654,Cells,1.96889710012677
110000106828,A03,6,209,Cells,1.13936488869647
110000106828,A03,6,729,Cells,1.74116828574942
110000106828,A03,6,533,Cells,1.17931751913641
110000106828,A03,6,446,Cells,1.11064792243474
110000106828,A03,6,383,Cells,1.41839881790905
110000106828,A03,6,250,Cells,1.17996647133085
110000106828,A03,6,154,Cells,1.06916811276026
110000106828,A03,6,166,Cells,1.1348392124196
110000106828,A03,6,86,Cells,1.28636609576297
110000106828,A03,6,340,Cells,1.19142116085773
110000106828,A03,6,508,Cells,1.15021624678633
110000106828,A03,6,55,Cells,1.37722571093821
110000106828,A03,6,670,Cells,1.20636430677326
110000106828,A03,6,479,Cells,1.05340217669247
110000106828,A03,6,657,Cells,1.25097335943841
110000106828,A03,6,761,Cells,1.06523086443001
110000106828,A03,6,99,Cells,1.25511356051133
110000106828,A03,6,555,Cells,1.14986380887968
110000106828,A03,6,549,Cells,2.27694694155569
110000106828,A03,6,616,Cells,1.06494757307579
110000106828,A03,6,582,Cells,1.09630055947827
110000106828,A03,6,477,Cells,1.48189144518276
110000106828,A03,6,238,Cells,1.28239980952432
110000106828,A03,6,507,Cells,1.31444769137709
110000106828,A03,6,640,Cells,1.21189276530753
110000106828,A03,6,460,Cells,1.02686876115589
110000106828,A03,6,579,Cells,1.36110157853243
110000106828,A03,6,17,Cells,1.06285696345399
110000106828,A03,6,742,Cells,1.22377967000358
110000106828,A03,6,200,Cells,1.20375140488163
110000106828,A03,6,56,Cells,1.44044734896277
110000106828,A03,6,159,Cells,1.41067636629717
110000106828,A03,6,144,Cells,1.08036027679999
110000106828,A03,6,364,Cells,1.32834940729717
110000106828,A03,6,274,Cells,1.30189613426187
110000106828,A03,6,454,Cells,1.1279761631167
110000106828,A03,6,265,Cells,1.75980246329058
110000106828,A03,6,679,Cells,1.13627983520193
110000106828,A03,6,426,Cells,1.12423332810601
110000106828,A03,6,392,Cells,1.2021979279036
110000106828,A03,6,27,Cells,1.31792270300993
110000106828,A03,6,376,Cells,1.76345030119214
110000106828,A03,6,404,Cells,1.51063154945787
110000106828,A03,6,523,Cells,1.74453829421302
110000106828,A03,6,611,Cells,1.43605775959318
110000106828,A03,6,231,Cells,1.28603956721576
110000106828,A03,6,597,Cells,1.09328754415616
110000106828,A03,6,275,Cells,1.42195488505509
110000106828,A03,6,577,Cells,1.10402997132708
110000106828,A03,6,272,Cells,1.12656955798252
110000106828,A03,6,53,Cells,1.1589123501915
110000106828,A03,6,48,Cells,1.38885639347502
110000106828,A03,6,580,Cells,1.09459730775898
110000106828,A03,6,120,Cells,1.29696888200973
110000106828,A03,6,360,Cells,1.16109186426118
110000106828,A03,6,626,Cells,1.03577412591432
110000106828,A03,6,314,Cells,2.19503998166797
110000106828,A03,6,353,Cells,1.21993120936368
110000106828,A03,6,564,Cells,1.62134949753143
110000106828,A03,6,734,Cells,1.46155156574147
110000106828,A03,6,576,Cells,1.05996688431914
110000106828,A03,6,345,Cells,1.4899638974759
110000106828,A03,6,108,Cells,1.22944638579666
110000106828,A03,6,11,Cells,1.16768745189333
110000106828,A03,6,490,Cells,1.07512037565545
110000106828,A03,6,367,Cells,1.08371456919328
110000106828,A03,6,300,Cells,1.13160223349456
110000106828,A03,6,341,Cells,1.12709668718583
110000106828,A03,6,501,Cells,1.15509991264021
110000106828,A03,6,205,Cells,1.03279561792867
110000106828,A03,6,215,Cells,1.16401974555664
110000106828,A03,6,653,Cells,1.00495691782249
110000106828,A03,6,440,Cells,1.10802913666032
110000106828,A03,6,191,Cells,1.17494538114949
110000106828,A03,6,578,Cells,2.11242165379362
110000106828,A03,6,43,Cells,1.62679227916382
110000106828,A03,6,61,Cells,1.02890275210184
110000106828,A03,6,586,Cells,1.12278021944069
110000106828,A03,6,652,Cells,1.16974445520848
110000106828,A03,6,727,Cells,1.53841039643857
110000106828,A03,6,313,Cells,1.32678111173443
110000106828,A03,6,188,Cells,1.05657503148804
110000106828,A03,6,63,Cells,1.08067108433601
110000106828,A03,6,514,Cells,1.14761000064845
110000106828,A03,6,95,Cells,1.12586222542271
110000106828,A03,6,624,Cells,1.26408560320544
110000106828,A03,6,594,Cells,1.36364687167663
110000106828,A03,6,202,Cells,1.21365418509003
110000106828,A03,6,121,Cells,1.11197199968254
110000106828,A03,6,41,Cells,1.10236220316487
110000106828,A03,6,740,Cells,1.20263168740683
110000106828,A03,6,117,Cells,1.13192018644192
110000106828,A03,6,175,Cells,1.03722616041383
110000106828,A03,6,416,Cells,1.69862735048522
110000106828,A03,6,196,Cells,1.44830751903713
110000106828,A03,6,343,Cells,1.12471580429801
110000106828,A03,6,378,Cells,1.21668728039423
110000106828,A03,6,731,Cells,1.14776823251389
110000106828,A03,6,433,Cells,1.10918881677579
110000106828,A03,6,723,Cells,1.2339144176499
110000106828,A03,6,116,Cells,1.21558101550895
110000106828,A03,6,318,Cells,2.00298820360594
110000106828,A03,6,219,Cells,1.08475510414961
110000106828,A03,6,131,Cells,1.24974112808064
110000106828,A03,6,424,Cells,1.05751518648338
110000106828,A03,6,438,Cells,1.43334086793587
110000106828,A03,6,19,Cells,1.86723338554132
110000106828,A03,6,453,Cells,1.3159372638202
110000106828,A03,6,650,Cells,1.18666731470264
110000106828,A03,6,283,Cells,1.15869721076628
110000106828,A03,6,406,Cells,1.16602388389359
110000106828,A03,6,264,Cells,1.47686381982306
110000106828,A03,6,625,Cells,1.55974918673938
110000106828,A03,6,105,Cells,2.39539243136637
110000106828,A03,6,164,Cells,1.06751309041019
110000106828,A03,6,683,Cells,1.15057273712051
110000106828,A03,6,85,Cells,1.45207805091852
110000106828,A03,6,751,Cells,2.11427241356195
110000106828,A03,6,600,Cells,1.25883083942615
110000106828,A03,6,158,Cells,2.83553339416759
110000106828,A03,6,252,Cells,1.25691116608166
110000106828,A03,6,590,Cells,1.11785936701297
110000106828,A03,6,430,Cells,1.83529849160786
110000106828,A03,6,232,Cells,1.7677714847835
110000106828,A03,6,352,Cells,2.14813660209662
110000106828,A03,6,591,Cells,1.40622820499917
110000106828,A03,6,666,Cells,1.4253551840474
110000106828,A03,6,528,Cells,1.07623581515239
110000106828,A03,6,16,Cells,1.39561739117267
110000106828,A03,6,327,Cells,1.09973204255438
110000106828,A03,6,182,Cells,1.14710244632539
110000106828,A03,6,33,Cells,1.25526895970398
110000106828,A03,6,129,Cells,1.14586184394922
110000106828,A03,6,629,Cells,1.23426599176874
110000106828,A03,6,75,Cells,1.07991651641498
110000106828,A03,6,133,Cells,1.06587656781327
110000106828,A03,6,102,Cells,1.11798766963418
110000106828,A03,6,241,Cells,2.02366041312355
110000106828,A03,6,709,Cells,1.16656254923696
110000106828,A03,6,420,Cells,1.05162452189131
110000106828,A03,6,758,Cells,1.11909801625687
110000106828,A03,6,49,Cells,1.22390842466306
110000106828,A03,6,350,Cells,1.13276379730695
110000106828,A03,6,399,Cells,1.3093927097408
110000106828,A03,6,397,Cells,2.21914305477118
110000106828,A03,6,713,Cells,1.02008130026795
110000106828,A03,6,65,Cells,1.39461625785348
110000106828,A03,6,51,Cells,1.11387475091008
110000106828,A03,6,550,Cells,1.14186944752062
110000106828,A03,6,303,Cells,1.05219561483184
110000106828,A03,6,293,Cells,1.2985285154863
110000106828,A03,6,280,Cells,1.07929779802826
110000106828,A03,6,511,Cells,1.11529103235014
110000106828,A03,6,526,Cells,1.05700082252358
110000106828,A03,6,329,Cells,1.38721763126226
110000106828,A03,6,14,Cells,1.17107545964708
110000106828,A03,6,39,Cells,1.04127413868496
110000106828,A03,6,211,Cells,1.13566821831826
110000106828,A03,6,214,Cells,1.37095978680097
110000106828,A03,6,134,Cells,1.10305182235392
110000106828,A03,6,606,Cells,1.17855804103216
110000106828,A03,6,203,Cells,1.09946349963688
110000106828,A03,6,292,Cells,1.22145914691895
110000106828,A03,6,7,Cells,1.56564183191078
110000106828,A03,6,759,Cells,1.14612329839853
110000106828,A03,6,612,Cells,1.04991908714474
110000106828,A03,6,485,Cells,1.08266773101556
110000106828,A03,6,368,Cells,1.43858705730631
110000106828,A03,6,178,Cells,1.07188645118548
110000106828,A03,6,447,Cells,1.28772739706968
110000106828,A03,6,10,Cells,1.20353231191116
110000106828,A03,6,195,Cells,1.24952220876023
110000106828,A03,6,667,Cells,1.08855042132486
110000106828,A03,6,270,Cells,1.34060654476996
110000106828,A03,6,620,Cells,1.19924809163888
110000106828,A03,6,448,Cells,1.62669160798343
110000106828,A03,6,689,Cells,1.28896720509613
110000106828,A03,6,119,Cells,1.74051178782508
110000106828,A03,6,744,Cells,1.14094506201852
110000106828,A03,6,757,Cells,1.02885792628664
110000106828,A03,6,325,Cells,1.13108586794471
110000106828,A03,6,26,Cells,1.02245592218434
110000106828,A03,6,445,Cells,1.44522626319529
110000106828,A03,6,721,Cells,1.18155483926588
110000106828,A03,6,671,Cells,1.27175578272538
110000106828,A03,6,309,Cells,1.06143207538079
110000106828,A03,6,442,Cells,1.75110353950211
110000106828,A03,6,135,Cells,1.92342567779844
110000106828,A03,6,234,Cells,1.19238143840491
110000106828,A03,6,308,Cells,1.06015845922565
110000106828,A03,6,614,Cells,1.11518329137896
110000106828,A03,6,273,Cells,1.09920767149767
110000106828,A03,6,575,Cells,1.18487580403316
110000106828,A03,6,98,Cells,1.1311045752157
110000106828,A03,6,593,Cells,1.14699936004452
110000106828,A03,6,258,Cells,1.11336472094322
110000106828,A03,6,647,Cells,1.29459335106198
110000106828,A03,6,375,Cells,1.08180472245035
110000106828,A03,6,678,Cells,1.52717661737122
110000106828,A03,6,592,Cells,1.04856292275144
110000106828,A03,6,82,Cells,1.33798193594304
110000106828,A03,6,28,Cells,1.52180225925233
110000106828,A03,6,607,Cells,1.0757213004953
110000106828,A03,6,201,Cells,1.18339291539091
110000106828,A03,6,155,Cells,1.19124924153395
110000106828,A03,6,62,Cells,1.3314407445878
110000106828,A03,6,78,Cells,1.65938519188764
110000106828,A03,6,466,Cells,1.79992368288042
110000106828,A03,6,262,Cells,1.10452413279639
110000106828,A03,6,322,Cells,1.38083302468526
110000106828,A03,6,104,Cells,1.08651816485497
110000106828,A03,6,45,Cells,1.08481053938223
110000106828,A03,6,760,Cells,1.3190871051424
110000106828,A03,6,81,Cells,1.00491032698454
110000106828,A03,6,64,Cells,1.24460303041089
110000106828,A03,6,635,Cells,1.16982002845089
110000106828,A03,6,342,Cells,1.07312730423834
110000106828,A03,6,37,Cells,1.05835932637288
110000106828,A03,6,561,Cells,1.32947129800261
110000106828,A03,6,499,Cells,1.19031424766946
110000106828,A03,6,677,Cells,1.05978657756812
110000106828,A03,6,610,Cells,1.06973657970246
110000106828,A03,6,236,Cells,1.10167091583475
110000106828,A03,6,295,Cells,1.23717153024178
110000106828,A03,6,664,Cells,1.1930784161324
110000106828,A03,6,608,Cells,1.29380477732301
110000106828,A03,6,471,Cells,1.32559413795056
110000106828,A03,6,235,Cells,1.24824800612909
110000106828,A03,6,522,Cells,1.20112805643964
110000106828,A03,6,505,Cells,1.2824244121092
110000106828,A03,6,539,Cells,1.09625200590883
110000106828,A03,6,502,Cells,1.70630191074431
110000106828,A03,6,206,Cells,1.30504019608996
110000106828,A03,6,431,Cells,1.21401490194288
110000106828,A03,6,50,Cells,1.12385982346045
110000106828,A03,6,93,Cells,1.09712958916933
110000106828,A03,6,601,Cells,1.0517746162142
110000106828,A03,6,137,Cells,1.77328694824817
110000106828,A03,6,535,Cells,1.15711453713744
110000106828,A03,6,210,Cells,1.05114156408671
110000106828,A03,6,257,Cells,1.22468345849472
110000106828,A03,6,649,Cells,2.04996321120331
110000106828,A03,6,226,Cells,1.34483958994253
110000106828,A03,6,365,Cells,1.10342323624735
110000106828,A03,6,112,Cells,1.01806192508683
110000106828,A03,5,97,Cells,1.04747403804244
110000106828,A03,5,337,Cells,1.18620470141004
110000106828,A03,5,389,Cells,1.03288957742515
110000106828,A03,5,437,Cells,1.14853046516155
110000106828,A03,5,315,Cells,1.2281418098375
110000106828,A03,5,192,Cells,1.07184371602113
110000106828,A03,5,353,Cells,1.70547997878115
110000106828,A03,5,441,Cells,1.95287286123114
110000106828,A03,5,411,Cells,1.44646369624946
110000106828,A03,5,189,Cells,1.47374727889983
110000106828,A03,5,100,Cells,1.11640794256076
110000106828,A03,5,396,Cells,1.10057894754766
110000106828,A03,5,306,Cells,1.49920649423635
110000106828,A03,5,269,Cells,1.2138211397308
110000106828,A03,5,172,Cells,1.15134350629059
110000106828,A03,5,136,Cells,1.09088254936627
110000106828,A03,5,7,Cells,1.07433312926383
110000106828,A03,5,230,Cells,1.24606602569731
110000106828,A03,5,387,Cells,1.05221457534966
110000106828,A03,5,374,Cells,1.3853741008101
110000106828,A03,5,361,Cells,1.25088993046124
110000106828,A03,5,378,Cells,1.22875841267165
110000106828,A03,5,23,Cells,1.12948641061432
110000106828,A03,5,153,Cells,1.14404480204236
110000106828,A03,5,479,Cells,1.33506721553798
110000106828,A03,5,430,Cells,1.06135852267906
110000106828,A03,5,293,Cells,1.31486456004119
110000106828,A03,5,94,Cells,1.05162473973033
110000106828,A03,5,397,Cells,1.06196293603598
110000106828,A03,5,402,Cells,1.08913544965532
110000106828,A03,5,400,Cells,1.61929543155586
110000106828,A03,5,197,Cells,1.35090661293228
110000106828,A03,5,135,Cells,1.08192586452961
110000106828,A03,5,52,Cells,1.10479269378779
110000106828,A03,5,12,Cells,1.04218941564389
110000106828,A03,5,53,Cells,1.2256547790264
110000106828,A03,5,68,Cells,1.59551317114466
110000106828,A03,5,183,Cells,1.08870857225626
110000106828,A03,5,323,Cells,1.09042636092048
110000106828,A03,5,86,Cells,1.32866242637145
110000106828,A03,5,106,Cells,1.35595966101564
110000106828,A03,5,205,Cells,1.1398567758634
110000106828,A03,5,164,Cells,1.86588579889914
110000106828,A03,5,185,Cells,1.23885839717897
110000106828,A03,5,93,Cells,1.57528683339273
110000106828,A03,5,278,Cells,1.03737904765694
